genome_ID	sequence_ID	gene_name	hmm_name	hmm_len	ali_len	hmm_start	hmm_end	ali_start	ali_end	evalue	score	bias	pct_hmm_aligned
MGYG-HGUT-02238	GUT_GENOME139646_00629	yhaM	MF_01845	432	422	4	428	5	421	1.4000000000000001e-133	435.8	2.7	0.981
MGYG-HGUT-02254	GUT_GENOME139849_00016	yhaM	MF_01845	432	421	6	429	5	420	2.1999999999999997e-127	415.4	14.0	0.979
MGYG-HGUT-02255	GUT_GENOME139859_01149	yhaM	MF_01845	432	426	4	429	5	422	9e-132	429.8	8.6	0.983
MGYG-HGUT-02256	GUT_GENOME139860_01912	yhaM	MF_01845	432	433	4	429	7	433	6.2e-132	430.4	4.0	0.983
MGYG-HGUT-02267	GUT_GENOME140043_04206	yhaM	MF_01845	432	424	5	428	8	423	6.8e-139	453.3	8.9	0.979
MGYG-HGUT-02267	GUT_GENOME140043_03989	yhaM	MF_01845	432	424	5	428	9	422	2.4e-137	448.2	12.5	0.979
MGYG-HGUT-02267	GUT_GENOME140043_01729	yhaM	MF_01845	432	427	5	429	8	425	2.2e-135	441.8	11.9	0.981
MGYG-HGUT-02267	GUT_GENOME140043_06040	yhaM	MF_01845	432	440	3	430	4	433	6.8e-145	473.1	15.5	0.988
MGYG-HGUT-02268	GUT_GENOME140045_01961	yhaM	MF_01845	432	424	5	429	8	423	5.8e-138	450.2	18.1	0.981
MGYG-HGUT-02271	GUT_GENOME140065_00553	yhaM	MF_01845	432	427	5	430	8	425	9.3e-136	443.0	14.1	0.983
MGYG-HGUT-02272	GUT_GENOME140074_01874	yhaM	MF_01845	432	426	5	429	8	426	2.4e-133	435.0	9.1	0.981
MGYG-HGUT-02273	GUT_GENOME140076_04433	yhaM	MF_01845	432	428	4	430	6	427	4.3e-169	552.8	10.6	0.986
MGYG-HGUT-02274	GUT_GENOME140078_00318	yhaM	MF_01845	432	430	4	429	5	422	9.5e-138	449.5	11.6	0.983
MGYG-HGUT-02274	GUT_GENOME140078_02155	yhaM	MF_01845	432	441	4	430	2	435	4.0999999999999995e-135	440.9	16.4	0.986
MGYG-HGUT-02279	GUT_GENOME140235_02720	yhaM	MF_01845	432	429	6	430	2	428	1.6e-126	412.6	11.3	0.981
MGYG-HGUT-02279	GUT_GENOME140235_02285	yhaM	MF_01845	432	446	3	429	27	445	1.1e-138	452.6	8.7	0.986
MGYG-HGUT-02279	GUT_GENOME140235_02253	yhaM	MF_01845	432	429	4	430	3	428	1.2e-136	445.9	19.6	0.986
MGYG-HGUT-02280	GUT_GENOME140236_01162	yhaM	MF_01845	432	426	4	429	7	424	3.6e-135	441.0	12.6	0.983
MGYG-HGUT-02281	GUT_GENOME140240_04494	yhaM	MF_01845	432	428	3	430	4	426	2.9999999999999998e-170	556.6	15.0	0.988
MGYG-HGUT-02282	GUT_GENOME140245_01807	yhaM	MF_01845	432	429	4	430	5	427	1.4e-166	544.5	20.4	0.986
MGYG-HGUT-02284	GUT_GENOME140251_00005	yhaM	MF_01845	432	411	17	430	1	408	1.5999999999999999e-137	448.8	13.5	0.956
MGYG-HGUT-02286	GUT_GENOME140265_02134	yhaM	MF_01845	432	440	3	430	4	423	7.2e-137	446.6	14.4	0.988
MGYG-HGUT-02290	GUT_GENOME140278_00992	yhaM	MF_01845	432	428	7	429	10	424	2.7999999999999998e-140	457.8	15.6	0.976
MGYG-HGUT-02291	GUT_GENOME140283_00890	yhaM	MF_01845	432	426	2	430	3	426	3.2e-166	543.3	16.9	0.99
MGYG-HGUT-02293	GUT_GENOME140299_02112	yhaM	MF_01845	432	427	2	430	4	427	1.3e-159	521.6	8.2	0.99
MGYG-HGUT-02294	GUT_GENOME140304_01050	yhaM	MF_01845	432	439	7	431	10	436	1.6e-131	429.0	22.0	0.981
MGYG-HGUT-02298	GUT_GENOME140320_02312	yhaM	MF_01845	432	429	6	430	7	422	1.9e-145	474.9	12.4	0.981
MGYG-HGUT-02300	GUT_GENOME140330_01583	yhaM	MF_01845	432	427	3	430	4	426	5.7e-168	549.1	13.1	0.988
MGYG-HGUT-02304	GUT_GENOME140345_00754	yhaM	MF_01845	432	425	6	428	9	423	1.2e-138	452.5	15.8	0.976
MGYG-HGUT-02305	GUT_GENOME140352_03627	yhaM	MF_01845	432	436	2	430	7	434	3.9999999999999997e-184	602.3	7.7	0.99
MGYG-HGUT-02312	GUT_GENOME140411_02422	yhaM	MF_01845	432	425	4	429	6	423	6.9e-132	430.2	10.1	0.983
MGYG-HGUT-02317	GUT_GENOME140604_01380	yhaM	MF_01845	432	414	7	428	2	412	3.2e-126	411.6	2.3	0.974
MGYG-HGUT-02318	GUT_GENOME140605_00535	yhaM	MF_01845	432	420	6	429	5	417	6.0000000000000004e-123	400.8	10.5	0.979
MGYG-HGUT-02322	GUT_GENOME140808_02743	yhaM	MF_01845	432	436	2	431	7	435	3.9999999999999995e-191	625.4	15.4	0.993
MGYG-HGUT-02323	GUT_GENOME140826_03645	yhaM	MF_01845	432	436	2	431	7	435	1.2e-191	627.2	14.7	0.993
MGYG-HGUT-02327	GUT_GENOME141047_02579	yhaM	MF_01845	432	428	5	429	3	427	1.4e-139	455.6	11.7	0.981
MGYG-HGUT-02327	GUT_GENOME141047_00533	yhaM	MF_01845	432	423	4	428	6	421	7.699999999999999e-137	446.5	11.0	0.981
MGYG-HGUT-02327	GUT_GENOME141047_01099	yhaM	MF_01845	432	425	5	430	4	423	5.1000000000000005e-145	473.5	17.1	0.983
MGYG-HGUT-02328	GUT_GENOME141054_00074	yhaM	MF_01845	432	422	6	430	2	422	7.1e-129	420.3	12.2	0.981
MGYG-HGUT-02329	GUT_GENOME141059_02492	yhaM	MF_01845	432	424	5	429	8	423	1.1e-133	436.1	18.2	0.981
MGYG-HGUT-02330	GUT_GENOME141068_05796	yhaM	MF_01845	432	428	3	429	7	426	1.3e-136	445.7	11.8	0.986
MGYG-HGUT-02330	GUT_GENOME141068_01478	yhaM	MF_01845	432	424	5	428	8	423	3.8e-140	457.4	7.2	0.979
MGYG-HGUT-02330	GUT_GENOME141068_02520	yhaM	MF_01845	432	423	6	429	6	422	8.100000000000001e-133	433.3	15.0	0.979
MGYG-HGUT-02330	GUT_GENOME141068_00620	yhaM	MF_01845	432	423	5	429	3	422	1.5e-150	491.7	16.8	0.981
MGYG-HGUT-02331	GUT_GENOME141089_02566	yhaM	MF_01845	432	425	1	428	1	424	3.6000000000000004e-174	569.5	12.2	0.988
MGYG-HGUT-02335	GUT_GENOME141118_03652	yhaM	MF_01845	432	438	4	431	9	435	5.6e-173	565.6	13.5	0.988
MGYG-HGUT-02336	GUT_GENOME141145_02430	yhaM	MF_01845	432	439	3	431	5	433	3.2e-155	507.1	23.7	0.99
MGYG-HGUT-02350	GUT_GENOME141425_01008	yhaM	MF_01845	432	436	4	431	9	435	4.8000000000000004e-180	588.9	9.9	0.988
MGYG-HGUT-02351	GUT_GENOME141436_00339	yhaM	MF_01845	432	425	4	430	5	425	6.6e-155	506.1	20.0	0.986
MGYG-HGUT-02354	GUT_GENOME141675_01176	yhaM	MF_01845	432	441	3	431	8	438	2.5999999999999997e-173	566.7	16.6	0.99
MGYG-HGUT-02355	GUT_GENOME141698_01886	yhaM	MF_01845	432	434	3	430	8	432	1.0000000000000001e-159	521.9	10.9	0.988
MGYG-HGUT-02355	GUT_GENOME141698_01844	yhaM	MF_01845	432	430	4	431	3	427	1.2e-154	505.2	13.2	0.988
MGYG-HGUT-02355	GUT_GENOME141698_01685	yhaM	MF_01845	432	426	5	430	3	424	1.4e-150	491.8	19.9	0.983
MGYG-HGUT-02362	GUT_GENOME141775_00556	yhaM	MF_01845	432	430	2	430	3	429	2.0999999999999998e-150	491.3	10.8	0.99
MGYG-HGUT-02366	GUT_GENOME142031_00630	yhaM	MF_01845	432	436	2	431	7	435	4.899999999999999e-187	611.9	15.7	0.993
MGYG-HGUT-02369	GUT_GENOME142330_03167	yhaM	MF_01845	432	435	4	430	4	431	2.1000000000000002e-168	550.5	13.9	0.986
MGYG-HGUT-02370	GUT_GENOME142388_03484	yhaM	MF_01845	432	435	4	430	4	431	3.3e-168	549.9	12.5	0.986
MGYG-HGUT-02371	GUT_GENOME142390_00741	yhaM	MF_01845	432	433	5	430	10	431	2.6e-156	510.7	8.3	0.983
MGYG-HGUT-02372	GUT_GENOME142391_00826	yhaM	MF_01845	432	427	5	431	2	423	4.3e-165	539.6	20.2	0.986
MGYG-HGUT-02375	GUT_GENOME142395_00082	yhaM	MF_01845	432	423	7	430	6	421	8.8e-161	525.4	12.1	0.979
MGYG-HGUT-02376	GUT_GENOME142396_00062	yhaM	MF_01845	432	443	6	430	2	440	1.1000000000000002e-124	406.5	12.2	0.981
MGYG-HGUT-02376	GUT_GENOME142396_01923	yhaM	MF_01845	432	427	5	430	6	421	9e-134	436.4	7.6	0.983
MGYG-HGUT-02376	GUT_GENOME142396_00974	yhaM	MF_01845	432	422	3	429	7	421	6.8e-131	427.0	7.1	0.986
MGYG-HGUT-02377	GUT_GENOME142399_02023	yhaM	MF_01845	432	431	4	429	9	430	7.6e-155	505.9	19.5	0.983
MGYG-HGUT-02385	GUT_GENOME142457_03499	yhaM	MF_01845	432	436	2	431	7	435	4.4e-185	605.5	7.5	0.993
MGYG-HGUT-02389	GUT_GENOME142485_00162	yhaM	MF_01845	432	431	4	430	4	431	2.8e-152	497.4	10.6	0.986
MGYG-HGUT-02393	GUT_GENOME142496_00494	yhaM	MF_01845	432	428	6	430	2	427	3.1e-126	411.6	9.1	0.981
MGYG-HGUT-02393	GUT_GENOME142496_00637	yhaM	MF_01845	432	426	3	429	6	425	3.7e-139	454.2	12.8	0.986
MGYG-HGUT-02394	GUT_GENOME142497_01449	yhaM	MF_01845	432	431	3	431	5	428	6.799999999999999e-160	522.5	13.6	0.99
MGYG-HGUT-02403	GUT_GENOME142587_03066	yhaM	MF_01845	432	428	4	430	7	425	1e-133	436.3	13.4	0.986
MGYG-HGUT-02403	GUT_GENOME142587_05560	yhaM	MF_01845	432	425	6	429	7	424	1.2e-125	409.6	10.9	0.979
MGYG-HGUT-02403	GUT_GENOME142587_03449	yhaM	MF_01845	432	438	4	431	5	433	6.1e-151	493.0	18.5	0.988
MGYG-HGUT-02405	GUT_GENOME142589_01615	yhaM	MF_01845	432	428	4	429	5	424	4.3e-136	444.1	13.6	0.983
MGYG-HGUT-02409	GUT_GENOME142593_01857	yhaM	MF_01845	432	429	7	428	10	427	3.1e-132	431.4	7.5	0.974
MGYG-HGUT-02410	GUT_GENOME142594_00317	yhaM	MF_01845	432	443	3	430	8	433	3.2e-152	497.2	16.6	0.988
MGYG-HGUT-02412	GUT_GENOME142596_01741	yhaM	MF_01845	432	438	3	430	5	437	9.800000000000001e-157	512.1	14.3	0.988
MGYG-HGUT-02413	GUT_GENOME142597_02315	yhaM	MF_01845	432	429	6	428	9	427	2.3999999999999998e-132	431.7	9.2	0.976
MGYG-HGUT-02414	GUT_GENOME142610_03851	yhaM	MF_01845	432	460	5	430	32	456	1.3e-158	518.3	11.9	0.983
MGYG-HGUT-02415	GUT_GENOME142612_01439	yhaM	MF_01845	432	449	3	431	8	436	1.4e-168	551.1	14.0	0.99
MGYG-HGUT-02415	GUT_GENOME142612_01761	yhaM	MF_01845	432	440	3	430	7	435	2.3e-175	573.5	24.8	0.988
MGYG-HGUT-02417	GUT_GENOME142625_02826	yhaM	MF_01845	432	424	4	430	5	422	2.7e-137	448.1	14.4	0.986
MGYG-HGUT-02417	GUT_GENOME142625_00017	yhaM	MF_01845	432	431	3	429	4	420	4.4e-138	450.6	13.6	0.986
MGYG-HGUT-02418	GUT_GENOME142628_03072	yhaM	MF_01845	432	430	3	430	4	428	4.3e-168	549.5	18.0	0.988
MGYG-HGUT-02421	GUT_GENOME142688_02003	yhaM	MF_01845	432	435	5	429	11	432	5.8e-159	519.4	9.5	0.981
MGYG-HGUT-02421	GUT_GENOME142688_01382	yhaM	MF_01845	432	427	6	430	2	425	1.6e-132	432.3	11.5	0.981
MGYG-HGUT-02437	GUT_GENOME143127_03676	yhaM	MF_01845	432	426	2	430	4	424	6.3e-135	440.2	13.1	0.99
MGYG-HGUT-02437	GUT_GENOME143127_02824	yhaM	MF_01845	432	431	7	431	8	429	2.2e-145	474.7	17.8	0.981
MGYG-HGUT-02438	GUT_GENOME143131_03478	yhaM	MF_01845	432	430	5	430	6	428	1.5000000000000002e-168	551.1	20.1	0.983
MGYG-HGUT-02439	GUT_GENOME143137_02161	yhaM	MF_01845	432	428	3	430	4	422	1.3e-146	478.8	11.0	0.988
MGYG-HGUT-02441	GUT_GENOME143139_02661	yhaM	MF_01845	432	438	4	428	7	436	1.4999999999999998e-127	416.0	8.5	0.981
MGYG-HGUT-02442	GUT_GENOME143140_00355	yhaM	MF_01845	432	429	7	428	10	427	6.100000000000001e-130	423.8	7.1	0.974
MGYG-HGUT-02444	GUT_GENOME143156_00320	yhaM	MF_01845	432	423	3	429	6	422	3.5000000000000004e-133	434.5	11.4	0.986
MGYG-HGUT-02449	GUT_GENOME143190_00098	yhaM	MF_01845	432	430	3	430	4	428	4.2e-167	546.2	18.6	0.988
MGYG-HGUT-02450	GUT_GENOME143191_01693	yhaM	MF_01845	432	426	7	431	3	423	2.5999999999999997e-148	484.4	8.9	0.981
MGYG-HGUT-02455	GUT_GENOME143232_01585	yhaM	MF_01845	432	427	3	429	5	426	9e-171	558.3	10.1	0.986
MGYG-HGUT-02458	GUT_GENOME143346_00692	yhaM	MF_01845	432	438	5	431	10	435	5.399999999999999e-172	562.4	15.0	0.986
MGYG-HGUT-02464	GUT_GENOME143400_01512	yhaM	MF_01845	432	425	3	428	6	423	5.6e-139	453.6	11.8	0.983
MGYG-HGUT-02465	GUT_GENOME143407_00410	yhaM	MF_01845	432	438	3	431	8	435	3.4e-172	563.0	13.8	0.99
MGYG-HGUT-02466	GUT_GENOME143408_02355	yhaM	MF_01845	432	426	4	430	5	426	2.1e-149	487.9	18.6	0.986
MGYG-HGUT-02467	GUT_GENOME143411_00053	yhaM	MF_01845	432	426	4	430	5	426	2.1999999999999998e-147	481.3	19.2	0.986
MGYG-HGUT-02470	GUT_GENOME143484_04083	yhaM	MF_01845	432	427	3	429	5	426	1.1e-170	558.1	9.9	0.986
MGYG-HGUT-02475	GUT_GENOME143497_00318	yhaM	MF_01845	432	428	5	428	8	422	4e-136	444.2	13.8	0.979
MGYG-HGUT-02477	GUT_GENOME143502_04852	yhaM	MF_01845	432	437	2	431	7	436	3.9e-184	602.4	15.0	0.993
MGYG-HGUT-02478	GUT_GENOME143505_02253	yhaM	MF_01845	432	431	3	431	5	429	6.7e-169	552.2	13.4	0.99
MGYG-HGUT-02483	GUT_GENOME143525_01854	yhaM	MF_01845	432	425	6	428	9	423	4.2e-136	444.1	8.2	0.976
MGYG-HGUT-02483	GUT_GENOME143525_03096	yhaM	MF_01845	432	428	6	429	7	427	9e-136	443.0	9.4	0.979
MGYG-HGUT-02485	GUT_GENOME143602_02521	yhaM	MF_01845	432	429	3	429	3	427	2.7e-135	441.4	14.3	0.986
MGYG-HGUT-02485	GUT_GENOME143602_00057	yhaM	MF_01845	432	422	7	429	3	421	5.300000000000001e-133	433.9	14.4	0.976
MGYG-HGUT-02488	GUT_GENOME143633_03295	yhaM	MF_01845	432	449	3	431	8	436	1.4e-168	551.1	14.5	0.99
MGYG-HGUT-02491	GUT_GENOME143711_03215	yhaM	MF_01845	432	439	7	430	8	425	4e-155	506.8	9.5	0.979
MGYG-HGUT-02494	GUT_GENOME143723_01735	yhaM	MF_01845	432	436	2	431	7	435	3.8e-184	602.4	16.0	0.993
MGYG-HGUT-02495	GUT_GENOME143724_01675	yhaM	MF_01845	432	436	3	431	8	435	1.8000000000000001e-186	610.1	16.1	0.99
MGYG-HGUT-02496	GUT_GENOME143726_02305	yhaM	MF_01845	432	436	2	431	7	435	4.6e-186	608.7	14.8	0.993
MGYG-HGUT-02497	GUT_GENOME143727_02847	yhaM	MF_01845	432	425	5	430	6	425	1.2e-154	505.2	18.0	0.983
MGYG-HGUT-02498	GUT_GENOME143740_04097	yhaM	MF_01845	432	434	4	430	8	432	1e-180	591.1	11.8	0.986
MGYG-HGUT-02499	GUT_GENOME143746_04546	yhaM	MF_01845	432	433	3	430	7	432	2.8e-181	593.0	9.5	0.988
MGYG-HGUT-02500	GUT_GENOME143747_04221	yhaM	MF_01845	432	433	2	430	6	432	2.2e-180	590.0	14.0	0.99
MGYG-HGUT-02503	GUT_GENOME143752_01451	yhaM	MF_01845	432	433	2	430	6	432	5.3e-182	595.4	12.7	0.99
MGYG-HGUT-02504	GUT_GENOME143760_03657	yhaM	MF_01845	432	434	2	430	6	432	3.0999999999999997e-181	592.8	10.6	0.99
MGYG-HGUT-02506	GUT_GENOME144544_02755	yhaM	MF_01845	432	436	2	431	7	435	2.9e-191	625.9	14.9	0.993
MGYG-HGUT-02507	GUT_GENOME145378_01004	yhaM	MF_01845	432	436	2	431	7	435	3.6999999999999997e-190	622.2	14.1	0.993
MGYG-HGUT-02508	GUT_GENOME145582_00534	yhaM	MF_01845	432	447	3	431	17	446	1.2e-178	584.3	17.3	0.99
MGYG-HGUT-02510	GUT_GENOME145695_03163	yhaM	MF_01845	432	425	5	430	6	425	3e-155	507.2	17.8	0.983
MGYG-HGUT-02512	GUT_GENOME145980_03130	yhaM	MF_01845	432	435	4	431	9	432	1.6e-167	547.6	14.1	0.988
MGYG-HGUT-02513	GUT_GENOME145981_01860	yhaM	MF_01845	432	435	4	431	9	432	4.3000000000000005e-167	546.2	10.3	0.988
MGYG-HGUT-02514	GUT_GENOME145982_02979	yhaM	MF_01845	432	440	3	430	7	435	1e-175	574.6	23.0	0.988
MGYG-HGUT-02514	GUT_GENOME145982_01900	yhaM	MF_01845	432	449	3	431	8	436	2e-168	550.6	13.5	0.99
MGYG-HGUT-02515	GUT_GENOME145983_02958	yhaM	MF_01845	432	436	2	431	7	435	2.4e-185	606.4	11.0	0.993
MGYG-HGUT-02516	GUT_GENOME145984_02678	yhaM	MF_01845	432	449	3	431	8	436	1.9000000000000002e-167	547.4	13.1	0.99
MGYG-HGUT-02516	GUT_GENOME145984_02196	yhaM	MF_01845	432	440	3	430	7	435	9.5e-177	578.0	23.6	0.988
MGYG-HGUT-02520	GUT_GENOME146009_00013	yhaM	MF_01845	432	435	3	430	8	433	5.5e-183	598.6	8.7	0.988
MGYG-HGUT-02522	GUT_GENOME146011_02232	yhaM	MF_01845	432	426	6	430	9	425	2.7e-131	428.3	12.6	0.981
MGYG-HGUT-02525	GUT_GENOME147131_00157	yhaM	MF_01845	432	425	4	430	5	425	7.9e-148	482.8	16.8	0.986
MGYG-HGUT-02526	GUT_GENOME147138_02851	yhaM	MF_01845	432	429	2	428	2	428	3.6000000000000004e-168	549.8	18.8	0.986
MGYG-HGUT-02526	GUT_GENOME147138_00234	yhaM	MF_01845	432	430	2	431	2	425	1.1999999999999999e-169	554.7	12.5	0.993
MGYG-HGUT-02527	GUT_GENOME147146_00918	yhaM	MF_01845	432	445	2	431	17	440	5.9e-169	552.4	9.5	0.993
MGYG-HGUT-02529	GUT_GENOME147152_00017	yhaM	MF_01845	432	429	2	428	2	428	8.499999999999999e-169	551.8	17.5	0.986
MGYG-HGUT-02529	GUT_GENOME147152_02790	yhaM	MF_01845	432	428	2	431	2	425	2.5e-171	560.2	12.2	0.993
MGYG-HGUT-02533	GUT_GENOME147523_01283	yhaM	MF_01845	432	425	1	428	1	424	6.5e-172	562.1	15.4	0.988
MGYG-HGUT-02534	GUT_GENOME147524_00611	yhaM	MF_01845	432	437	2	431	7	436	6.2e-183	598.4	14.0	0.993
MGYG-HGUT-02535	GUT_GENOME147525_00171	yhaM	MF_01845	432	436	3	431	8	435	3.7e-184	602.5	16.3	0.99
MGYG-HGUT-02538	GUT_GENOME147598_00275	yhaM	MF_01845	432	425	5	430	6	425	4.3000000000000004e-157	513.3	12.8	0.983
MGYG-HGUT-02539	GUT_GENOME147602_00342	yhaM	MF_01845	432	439	7	430	10	435	1.5e-131	429.1	20.6	0.979
MGYG-HGUT-02540	GUT_GENOME147612_02756	yhaM	MF_01845	432	430	3	430	6	429	2.5e-162	530.5	10.8	0.988
MGYG-HGUT-02544	GUT_GENOME147673_02790	yhaM	MF_01845	432	443	4	428	7	441	3.6e-125	408.1	12.8	0.981
MGYG-HGUT-02545	GUT_GENOME147678_01323	yhaM	MF_01845	432	438	8	431	2	432	8.9e-132	429.9	16.4	0.979
MGYG-HGUT-02547	GUT_GENOME147777_01480	yhaM	MF_01845	432	435	3	431	5	433	2e-158	517.6	2.4	0.99
MGYG-HGUT-02549	GUT_GENOME147854_04242	yhaM	MF_01845	432	428	3	430	4	426	5.5999999999999995e-171	559.0	14.5	0.988
MGYG-HGUT-02551	GUT_GENOME148095_00577	yhaM	MF_01845	432	432	5	430	9	429	3.5e-170	556.4	12.9	0.983
MGYG-HGUT-02555	GUT_GENOME148816_01299	yhaM	MF_01845	432	435	3	431	5	433	1.4e-156	511.6	10.7	0.99
MGYG-HGUT-02558	GUT_GENOME149090_01300	yhaM	MF_01845	432	428	3	430	5	427	1.9e-158	517.7	16.1	0.988
MGYG-HGUT-02560	GUT_GENOME149380_01584	yhaM	MF_01845	432	431	3	431	5	429	1.4e-169	554.5	11.3	0.99
MGYG-HGUT-02561	GUT_GENOME149381_00467	yhaM	MF_01845	432	426	3	430	4	426	2.7e-168	550.2	14.5	0.988
MGYG-HGUT-02563	GUT_GENOME149497_00177	yhaM	MF_01845	432	434	3	430	3	430	1.1e-163	535.0	17.6	0.988
MGYG-HGUT-02564	GUT_GENOME149574_01836	yhaM	MF_01845	432	444	4	430	5	444	1.2e-165	541.5	11.4	0.986
MGYG-HGUT-02567	GUT_GENOME149894_01639	yhaM	MF_01845	432	430	3	430	5	430	7.2e-161	525.7	8.4	0.988
MGYG-HGUT-02568	GUT_GENOME150050_00196	yhaM	MF_01845	432	431	3	431	5	429	3.0999999999999996e-169	553.3	17.4	0.99
MGYG-HGUT-02569	GUT_GENOME150307_00128	yhaM	MF_01845	432	424	3	429	4	423	2.9999999999999998e-142	464.4	13.1	0.986
MGYG-HGUT-02574	GUT_GENOME151017_00047	yhaM	MF_01845	432	429	3	430	3	428	1.4e-132	432.5	8.7	0.988
MGYG-HGUT-02575	GUT_GENOME151520_00328	yhaM	MF_01845	432	431	3	430	5	429	2.2e-157	514.2	10.8	0.988
MGYG-HGUT-02576	GUT_GENOME151535_01442	yhaM	MF_01845	432	439	7	431	10	436	1.5e-131	429.2	21.2	0.981
MGYG-HGUT-02577	GUT_GENOME151605_00974	yhaM	MF_01845	432	434	4	430	9	431	3.3e-172	563.1	8.2	0.986
MGYG-HGUT-02585	GUT_GENOME152489_01483	yhaM	MF_01845	432	428	3	430	4	427	1.6e-168	550.9	13.4	0.988
MGYG-HGUT-02587	GUT_GENOME152519_02320	yhaM	MF_01845	432	430	4	430	5	428	1e-167	548.2	19.6	0.986
MGYG-HGUT-02588	GUT_GENOME152588_01379	yhaM	MF_01845	432	425	5	428	6	423	2.7999999999999996e-135	441.4	9.2	0.979
MGYG-HGUT-02589	GUT_GENOME152603_02093	yhaM	MF_01845	432	421	7	429	6	420	5.5e-128	417.4	13.4	0.976
MGYG-HGUT-02591	GUT_GENOME152800_00031	yhaM	MF_01845	432	426	3	429	2	425	9.200000000000001e-168	548.4	17.1	0.986
MGYG-HGUT-02592	GUT_GENOME152999_01854	yhaM	MF_01845	432	428	3	430	5	427	8.600000000000001e-164	535.3	7.1	0.988
MGYG-HGUT-02595	GUT_GENOME153166_00979	yhaM	MF_01845	432	423	3	428	5	421	5.8e-132	430.5	7.7	0.983
MGYG-HGUT-02597	GUT_GENOME153239_01135	yhaM	MF_01845	432	437	6	430	2	437	3.9999999999999997e-122	398.0	4.0	0.981
MGYG-HGUT-02598	GUT_GENOME153241_02145	yhaM	MF_01845	432	424	4	429	7	424	5.1e-132	430.7	13.3	0.983
MGYG-HGUT-02599	GUT_GENOME153266_00029	yhaM	MF_01845	432	435	6	430	7	428	1.8e-135	442.0	6.3	0.981
MGYG-HGUT-02600	GUT_GENOME153272_01766	yhaM	MF_01845	432	427	3	430	5	425	9e-141	459.5	10.9	0.988
MGYG-HGUT-02601	GUT_GENOME153344_01390	yhaM	MF_01845	432	426	3	429	6	425	4.6e-135	440.7	12.1	0.986
MGYG-HGUT-02601	GUT_GENOME153344_00827	yhaM	MF_01845	432	424	5	429	8	423	2.2e-133	435.1	3.6	0.981
MGYG-HGUT-02603	GUT_GENOME153760_00981	yhaM	MF_01845	432	427	2	430	4	427	2.9000000000000003e-161	527.0	8.8	0.99
MGYG-HGUT-02608	GUT_GENOME153931_00644	yhaM	MF_01845	432	434	3	430	5	434	3.3e-153	500.5	10.0	0.988
MGYG-HGUT-02609	GUT_GENOME154595_00627	yhaM	MF_01845	432	433	4	430	5	432	1.4e-130	425.9	16.9	0.986
MGYG-HGUT-02610	GUT_GENOME154740_01927	yhaM	MF_01845	432	437	8	430	2	431	5.9e-132	430.4	16.3	0.976
MGYG-HGUT-02611	GUT_GENOME154813_00615	yhaM	MF_01845	432	426	3	429	2	425	2.4e-166	543.8	15.9	0.986
MGYG-HGUT-02612	GUT_GENOME154896_01805	yhaM	MF_01845	432	423	3	428	5	421	1.9e-131	428.8	8.8	0.983
MGYG-HGUT-02613	GUT_GENOME155041_02192	yhaM	MF_01845	432	427	4	429	6	426	9.7e-155	505.5	12.7	0.983
MGYG-HGUT-02614	GUT_GENOME155164_01584	yhaM	MF_01845	432	427	3	431	5	425	1.4000000000000002e-161	528.0	17.3	0.99
MGYG-HGUT-02615	GUT_GENOME155166_00302	yhaM	MF_01845	432	422	7	429	3	421	1.3e-128	419.4	18.0	0.976
MGYG-HGUT-02617	GUT_GENOME155275_00260	yhaM	MF_01845	432	423	4	429	5	422	7.599999999999999e-136	443.3	15.0	0.983
MGYG-HGUT-02618	GUT_GENOME155428_00219	yhaM	MF_01845	432	415	7	429	2	414	1.6e-124	405.9	5.8	0.976
MGYG-HGUT-02619	GUT_GENOME155439_01660	yhaM	MF_01845	432	437	8	430	2	431	1.0000000000000001e-131	429.6	16.8	0.976
MGYG-HGUT-02620	GUT_GENOME155459_00995	yhaM	MF_01845	432	426	5	428	10	425	3.7e-141	460.8	9.9	0.979
MGYG-HGUT-02621	GUT_GENOME155674_01644	yhaM	MF_01845	432	427	4	430	5	427	2.1e-170	557.1	11.5	0.986
MGYG-HGUT-02622	GUT_GENOME155679_01676	yhaM	MF_01845	432	431	3	431	5	429	3.500000000000001e-164	536.6	13.7	0.99
MGYG-HGUT-02623	GUT_GENOME155703_01935	yhaM	MF_01845	432	426	4	430	2	425	6.4e-135	440.2	15.8	0.986
MGYG-HGUT-02623	GUT_GENOME155703_02162	yhaM	MF_01845	432	420	6	430	2	419	6.899999999999999e-127	413.7	16.3	0.981
MGYG-HGUT-02625	GUT_GENOME155713_02259	yhaM	MF_01845	432	432	6	431	4	428	2e-143	468.2	20.7	0.983
MGYG-HGUT-02625	GUT_GENOME155713_01718	yhaM	MF_01845	432	436	4	431	3	433	1.3e-114	373.3	9.1	0.988
MGYG-HGUT-02627	GUT_GENOME155722_00541	yhaM	MF_01845	432	414	6	430	2	414	5e-121	394.4	4.1	0.981
MGYG-HGUT-02627	GUT_GENOME155722_00266	yhaM	MF_01845	432	420	6	430	2	420	2e-151	494.6	12.4	0.981
MGYG-HGUT-02628	GUT_GENOME155726_00848	yhaM	MF_01845	432	427	6	430	2	422	7.300000000000001e-125	407.1	2.3	0.981
MGYG-HGUT-02628	GUT_GENOME155726_00264	yhaM	MF_01845	432	425	4	430	7	425	3.2e-140	457.7	9.6	0.986
