genome_ID	gene_name
MGYG-HGUT-01971	malY,yhaM
MGYG-HGUT-01972	malY,cysK,yhaM
MGYG-HGUT-01973	malY,cysK
MGYG-HGUT-01974	absent
MGYG-HGUT-01975	malY,yhaM
MGYG-HGUT-01976	cysK,iscS
MGYG-HGUT-01977	malY,cysK,yhaM
MGYG-HGUT-01978	yhaM
MGYG-HGUT-01979	absent
MGYG-HGUT-01980	yhaM
MGYG-HGUT-01981	malY,yhaM
MGYG-HGUT-01982	cysK,yhaM
MGYG-HGUT-01983	malY,cysK,mgl
MGYG-HGUT-01984	cysK,mccA,mccB
MGYG-HGUT-01985	cysK
MGYG-HGUT-01986	cysK,yhaM
MGYG-HGUT-01987	cysK
MGYG-HGUT-01988	malY,cysK
MGYG-HGUT-01989	absent
MGYG-HGUT-01990	absent
MGYG-HGUT-01991	mccB
MGYG-HGUT-01992	absent
MGYG-HGUT-01993	cysK,yhaM
MGYG-HGUT-01994	cysK,yhaM
MGYG-HGUT-01995	malY,cysK
MGYG-HGUT-01996	cysK,yhaM
MGYG-HGUT-01997	cysK
MGYG-HGUT-01998	cysK,yhaM
MGYG-HGUT-01999	yhaM
MGYG-HGUT-02000	absent
MGYG-HGUT-02001	cysK
MGYG-HGUT-02002	absent
MGYG-HGUT-02003	yhaM,aspC,iscS
MGYG-HGUT-02004	cysK,mccB
MGYG-HGUT-02005	malY
MGYG-HGUT-02006	cysK,yhaM
MGYG-HGUT-02007	malY,yhaM
MGYG-HGUT-02008	cysK
MGYG-HGUT-02009	absent
MGYG-HGUT-02010	cysK
MGYG-HGUT-02011	malY,cysK,yhaM
MGYG-HGUT-02012	cysK
MGYG-HGUT-02013	cysK,yhaM
MGYG-HGUT-02014	malY,yhaM
MGYG-HGUT-02015	yhaM
MGYG-HGUT-02016	malY,cysK,yhaM
MGYG-HGUT-02017	malY,yhaM
MGYG-HGUT-02018	cysK
MGYG-HGUT-02019	cysK
MGYG-HGUT-02020	cysK,yhaM
MGYG-HGUT-02021	absent
MGYG-HGUT-02022	malY,mccB
MGYG-HGUT-02023	cysK
MGYG-HGUT-02024	absent
MGYG-HGUT-02025	absent
MGYG-HGUT-02026	cysK
MGYG-HGUT-02027	absent
MGYG-HGUT-02028	cysK,yhaM
MGYG-HGUT-02029	malY,mccB
MGYG-HGUT-02030	absent
MGYG-HGUT-02031	malY,cysK
MGYG-HGUT-02032	cysK,yhaM
MGYG-HGUT-02033	malY,cysK,yhaM
MGYG-HGUT-02034	cysK,yhaM
MGYG-HGUT-02035	malY,cysK,yhaM
MGYG-HGUT-02036	absent
MGYG-HGUT-02037	malY,cysK,yhaM,mccB
MGYG-HGUT-02038	cysK
MGYG-HGUT-02039	absent
MGYG-HGUT-02040	cysK,yhaM
MGYG-HGUT-02041	cysK,yhaM
MGYG-HGUT-02042	cysK,yhaM
MGYG-HGUT-02043	cysK,yhaM
MGYG-HGUT-02044	absent
MGYG-HGUT-02045	cysK,yhaM
MGYG-HGUT-02046	absent
MGYG-HGUT-02047	cysK
MGYG-HGUT-02048	cysK,yhaM
MGYG-HGUT-02049	yhaM
MGYG-HGUT-02050	cysK,yhaM
MGYG-HGUT-02051	malY,cysK,yhaM
MGYG-HGUT-02052	cysK,yhaM
MGYG-HGUT-02053	malY,yhaM,mccB
MGYG-HGUT-02054	cysK,yhaM
MGYG-HGUT-02055	cysK,yhaM
MGYG-HGUT-02056	malY,cysK
MGYG-HGUT-02057	malY,cysK,mgl,yhaM
MGYG-HGUT-02058	cysK,yhaM
MGYG-HGUT-02059	cysK
MGYG-HGUT-02060	cysK,yhaM
MGYG-HGUT-02061	cysK
MGYG-HGUT-02062	malY,cysK,iscS
MGYG-HGUT-02063	malY,cysK,yhaM
MGYG-HGUT-02064	malY
MGYG-HGUT-02065	cysK,yhaM
MGYG-HGUT-02066	absent
MGYG-HGUT-02067	cysK
MGYG-HGUT-02068	malY,cysK,yhaM
MGYG-HGUT-02069	yhaM
MGYG-HGUT-02070	malY,cysK
MGYG-HGUT-02071	cysK
MGYG-HGUT-02072	malY,cysK,yhaM
MGYG-HGUT-02073	yhaM
MGYG-HGUT-02074	cysK
MGYG-HGUT-02075	cysK
MGYG-HGUT-02076	cysK,yhaM
MGYG-HGUT-02077	cysK
MGYG-HGUT-02078	absent
MGYG-HGUT-02079	malY,cysK
MGYG-HGUT-02080	malY,cysK,yhaM
MGYG-HGUT-02081	yhaM
MGYG-HGUT-02082	malY,cysK,yhaM
MGYG-HGUT-02083	cysK,yhaM
MGYG-HGUT-02084	absent
MGYG-HGUT-02085	yhaM
MGYG-HGUT-02086	cysK
MGYG-HGUT-02087	cysK,yhaM
MGYG-HGUT-02088	yhaM
MGYG-HGUT-02089	absent
MGYG-HGUT-02090	cysK,yhaM
MGYG-HGUT-02091	malY,yhaM
MGYG-HGUT-02092	malY
MGYG-HGUT-02093	cysK
MGYG-HGUT-02094	cysK,yhaM
MGYG-HGUT-02095	cysK,mgl,yhaM
MGYG-HGUT-02096	cysK,yhaM
MGYG-HGUT-02097	malY,cysK,yhaM
MGYG-HGUT-02098	malY,cysK,yhaM
MGYG-HGUT-02099	cysK,yhaM
MGYG-HGUT-02100	cysK,yhaM
MGYG-HGUT-02101	cysM,yhaM,malY,iscS,aspC,mccB,cysK
MGYG-HGUT-02102	cysK
MGYG-HGUT-02103	malY
MGYG-HGUT-02104	cysK,yhaM
MGYG-HGUT-02105	cysK,yhaM
MGYG-HGUT-02106	malY,cysK
MGYG-HGUT-02107	cysK,yhaM
MGYG-HGUT-02108	malY,cysK,yhaM
MGYG-HGUT-02109	malY,yhaM
MGYG-HGUT-02110	cysK,yhaM
MGYG-HGUT-02111	cysK,yhaM
MGYG-HGUT-02112	cysK,yhaM
MGYG-HGUT-02113	malY,cysK,mccB
MGYG-HGUT-02114	cysK
MGYG-HGUT-02115	cysK,yhaM
MGYG-HGUT-02116	cysK
MGYG-HGUT-02117	cysK,yhaM
MGYG-HGUT-02118	cysK
MGYG-HGUT-02119	cysK,aspC
MGYG-HGUT-02120	yhaM
MGYG-HGUT-02121	malY,cysK,yhaM,mccB
MGYG-HGUT-02122	cysK,yhaM
MGYG-HGUT-02123	cysK
MGYG-HGUT-02124	malY,cysK,yhaM
MGYG-HGUT-02125	malY,cysK
MGYG-HGUT-02126	malY,cysK,yhaM
MGYG-HGUT-02127	absent
MGYG-HGUT-02128	cysK
MGYG-HGUT-02129	yhaM
MGYG-HGUT-02130	cysK,yhaM
MGYG-HGUT-02131	malY,cysK,yhaM
MGYG-HGUT-02132	cysK
MGYG-HGUT-02133	malY,cysK,yhaM
MGYG-HGUT-02134	metC,yhaM
MGYG-HGUT-02135	cysK
MGYG-HGUT-02136	malY,cysK,yhaM
MGYG-HGUT-02137	cysK
MGYG-HGUT-02138	absent
MGYG-HGUT-02139	absent
MGYG-HGUT-02140	cysK
MGYG-HGUT-02141	cysK
MGYG-HGUT-02142	yhaM
MGYG-HGUT-02143	cysK,yhaM
MGYG-HGUT-02144	cysK,mgl,yhaM
MGYG-HGUT-02145	cysK,yhaM
MGYG-HGUT-02146	cysK
MGYG-HGUT-02147	absent
MGYG-HGUT-02148	malY,cysK,yhaM
MGYG-HGUT-02149	malY,cysK,yhaM
MGYG-HGUT-02150	cysK,yhaM
MGYG-HGUT-02151	malY,cysK
MGYG-HGUT-02152	malY,cysK,yhaM
MGYG-HGUT-02153	cysK
MGYG-HGUT-02154	malY,cysK,yhaM
MGYG-HGUT-02155	malY,cysK,yhaM
MGYG-HGUT-02156	cysK,mgl,yhaM
MGYG-HGUT-02157	malY,cysK
MGYG-HGUT-02158	cysK,yhaM
MGYG-HGUT-02159	cysK
MGYG-HGUT-02160	cysK
MGYG-HGUT-02161	cysK,mccB
MGYG-HGUT-02162	cysK
MGYG-HGUT-02163	malY,cysK
MGYG-HGUT-02164	cysK
MGYG-HGUT-02165	cysK
MGYG-HGUT-02166	absent
MGYG-HGUT-02167	absent
MGYG-HGUT-02168	malY,cysK,yhaM
MGYG-HGUT-02169	absent
MGYG-HGUT-02170	malY,cysK,yhaM
MGYG-HGUT-02171	malY,cysK,yhaM
MGYG-HGUT-02172	absent
MGYG-HGUT-02173	absent
MGYG-HGUT-02174	absent
MGYG-HGUT-02175	absent
MGYG-HGUT-02176	malY,yhaM
MGYG-HGUT-02177	absent
MGYG-HGUT-02178	malY,yhaM
MGYG-HGUT-02179	malY,yhaM
MGYG-HGUT-02180	absent
MGYG-HGUT-02181	malY
MGYG-HGUT-02182	absent
MGYG-HGUT-02183	absent
MGYG-HGUT-02184	cysK
MGYG-HGUT-02185	absent
MGYG-HGUT-02186	cysK,yhaM
MGYG-HGUT-02187	cysK
MGYG-HGUT-02188	absent
MGYG-HGUT-02189	cysK
MGYG-HGUT-02190	cysK,yhaM
MGYG-HGUT-02191	absent
MGYG-HGUT-02192	cysK,yhaM
MGYG-HGUT-02193	malY,cysK
MGYG-HGUT-02194	malY,cysK
MGYG-HGUT-02195	malY,cysK
MGYG-HGUT-02196	cysK
MGYG-HGUT-02197	malY
MGYG-HGUT-02198	cysK
MGYG-HGUT-02199	cysK
MGYG-HGUT-02200	absent
MGYG-HGUT-02201	absent
MGYG-HGUT-02202	cysK,yhaM
MGYG-HGUT-02203	cysK,yhaM
MGYG-HGUT-02204	malY,yhaM
MGYG-HGUT-02205	mgl,yhaM
MGYG-HGUT-02206	cysK
MGYG-HGUT-02207	absent
MGYG-HGUT-02208	absent
MGYG-HGUT-02209	malY,cysK,yhaM
MGYG-HGUT-02210	cysK
MGYG-HGUT-02211	absent
MGYG-HGUT-02212	cysK,yhaM
MGYG-HGUT-02213	malY,yhaM
MGYG-HGUT-02214	cysK
MGYG-HGUT-02215	malY,cysK,yhaM
MGYG-HGUT-02216	cysK
MGYG-HGUT-02217	cysK
MGYG-HGUT-02218	malY,cysK,yhaM
MGYG-HGUT-02219	cysK
MGYG-HGUT-02220	absent
MGYG-HGUT-02221	malY,cysK
MGYG-HGUT-02222	absent
MGYG-HGUT-02223	absent
MGYG-HGUT-02224	cysK,yhaM
MGYG-HGUT-02225	malY
MGYG-HGUT-02226	malY
MGYG-HGUT-02227	cysK
MGYG-HGUT-02228	cysK
MGYG-HGUT-02229	malY,cysK,yhaM
MGYG-HGUT-02230	cysK
MGYG-HGUT-02231	cysK,yhaM
MGYG-HGUT-02232	cysK
MGYG-HGUT-02233	cysK,yhaM
MGYG-HGUT-02234	cysK,yhaM
MGYG-HGUT-02235	cysK
MGYG-HGUT-02236	cysK
MGYG-HGUT-02237	absent
MGYG-HGUT-02238	cysK,yhaM
MGYG-HGUT-02239	absent
MGYG-HGUT-02240	absent
MGYG-HGUT-02241	absent
MGYG-HGUT-02242	cysK
MGYG-HGUT-02243	absent
MGYG-HGUT-02244	absent
MGYG-HGUT-02245	cysK
MGYG-HGUT-02246	cysK
MGYG-HGUT-02247	malY,cysK,mccB
MGYG-HGUT-02248	absent
MGYG-HGUT-02249	absent
MGYG-HGUT-02250	malY
MGYG-HGUT-02251	absent
MGYG-HGUT-02252	cysK
MGYG-HGUT-02253	absent
MGYG-HGUT-02254	malY,cysK,yhaM
MGYG-HGUT-02255	cysK,yhaM
MGYG-HGUT-02256	cysK,yhaM
MGYG-HGUT-02257	cysK
MGYG-HGUT-02258	malY,cysK
MGYG-HGUT-02259	absent
MGYG-HGUT-02260	cysK
MGYG-HGUT-02261	malY
MGYG-HGUT-02262	cysK
MGYG-HGUT-02263	cysK
MGYG-HGUT-02264	cysK
MGYG-HGUT-02265	absent
MGYG-HGUT-02266	absent
MGYG-HGUT-02267	malY,cysK,yhaM
MGYG-HGUT-02268	malY,cysK,yhaM
MGYG-HGUT-02269	cysK
MGYG-HGUT-02270	malY,cysK,mccA,mccB
MGYG-HGUT-02271	cysK,yhaM
MGYG-HGUT-02272	cysK,yhaM
MGYG-HGUT-02273	malY,cysK,yhaM
MGYG-HGUT-02274	yhaM
MGYG-HGUT-02275	malY,cysK
MGYG-HGUT-02276	cysK
MGYG-HGUT-02277	cysK
MGYG-HGUT-02278	malY,cysK
MGYG-HGUT-02279	malY,cysK,yhaM,mccB
MGYG-HGUT-02280	malY,cysK,yhaM
MGYG-HGUT-02281	malY,cysK,yhaM
MGYG-HGUT-02282	malY,cysK,yhaM
MGYG-HGUT-02283	mgl,malY,mccB,cysK,mccA
MGYG-HGUT-02284	malY,cysK,yhaM
MGYG-HGUT-02285	malY,cysK,mccB
MGYG-HGUT-02286	cysK,yhaM
MGYG-HGUT-02287	cysK
MGYG-HGUT-02288	malY,cysK,mccA,mccB
MGYG-HGUT-02289	malY,cysK,mccB
MGYG-HGUT-02290	malY,cysK,yhaM
MGYG-HGUT-02291	malY,cysK,yhaM
MGYG-HGUT-02292	malY,cysK,mccB
MGYG-HGUT-02293	malY,cysK,yhaM
MGYG-HGUT-02294	cysK,yhaM
MGYG-HGUT-02295	cysK
MGYG-HGUT-02296	malY,cysK
MGYG-HGUT-02297	malY,cysK
MGYG-HGUT-02298	cysK,yhaM
MGYG-HGUT-02299	malY,cysK,mccB
MGYG-HGUT-02300	malY,cysK,yhaM
MGYG-HGUT-02301	cysK,mccA,mccB
MGYG-HGUT-02302	malY,cysK
MGYG-HGUT-02303	cysK
MGYG-HGUT-02304	malY,cysK,yhaM,mccB
MGYG-HGUT-02305	cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC
MGYG-HGUT-02306	cysK,mccB
MGYG-HGUT-02307	cysK
MGYG-HGUT-02308	cysK
MGYG-HGUT-02309	malY,cysK,mccB
MGYG-HGUT-02310	cysK,metC
MGYG-HGUT-02311	cysM,iscS,aspC,cysK,tnaA,metC
MGYG-HGUT-02312	malY,cysK,yhaM
MGYG-HGUT-02313	malY,mccB
MGYG-HGUT-02314	malY,cysK,mccA,mccB
MGYG-HGUT-02315	mgl
MGYG-HGUT-02316	cysK,mgl
MGYG-HGUT-02317	cysK,mgl,yhaM
MGYG-HGUT-02318	mgl,yhaM
MGYG-HGUT-02319	cysK,mccB
MGYG-HGUT-02320	malY,cysK,mccA,mccB
MGYG-HGUT-02321	cysK
MGYG-HGUT-02322	dcyD,cysM,yhaM,malY,iscS,aspC,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02323	dcyD,cysM,yhaM,malY,iscS,aspC,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02324	malY,cysK,mccB
MGYG-HGUT-02325	malY,cysK,mccB
MGYG-HGUT-02326	malY,cysK,mccB
MGYG-HGUT-02327	malY,cysK,mgl,yhaM
MGYG-HGUT-02328	malY,cysK,yhaM
MGYG-HGUT-02329	malY,yhaM
MGYG-HGUT-02330	malY,cysK,yhaM
MGYG-HGUT-02331	yhaM,iscS,aspC,cysK,yhaO,metC
MGYG-HGUT-02332	cysK,metC
MGYG-HGUT-02333	cysK
MGYG-HGUT-02334	mccB
MGYG-HGUT-02335	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-02336	yhaO,cysK,yhaM
MGYG-HGUT-02337	cysK,mccA,mccB
MGYG-HGUT-02338	cysK,mccA,mccB
MGYG-HGUT-02339	malY,mccB
MGYG-HGUT-02340	malY,cysK
MGYG-HGUT-02341	cysM,cysK,iscS
MGYG-HGUT-02342	cysM,cysK,iscS
MGYG-HGUT-02343	cysM,cysK,aspC,iscS
MGYG-HGUT-02344	cysM,cysK,aspC,iscS
MGYG-HGUT-02345	cysM,aspC,iscS,cysK,metC
MGYG-HGUT-02346	cysM,cysK,aspC,iscS
MGYG-HGUT-02347	malY,cysK,mccB
MGYG-HGUT-02348	malY
MGYG-HGUT-02349	malY,cysK
MGYG-HGUT-02350	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-02351	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,tnaA,metC,sseA
MGYG-HGUT-02352	cysK
MGYG-HGUT-02353	malY,cysK,mccA,mccB
MGYG-HGUT-02354	cysM,yhaM,iscS,aspC,mccB,cysK,metC
MGYG-HGUT-02355	mgl,yhaM,malY,mccB,cysK,mccA
MGYG-HGUT-02356	mgl,malY,mccB,cysK,mccA
MGYG-HGUT-02357	malY,cysK,mccA,mccB
MGYG-HGUT-02358	cysM,aspC,cysK,tnaA,metC
MGYG-HGUT-02359	cysK,mccB
MGYG-HGUT-02360	absent
MGYG-HGUT-02361	absent
MGYG-HGUT-02362	malY,mgl,yhaM
MGYG-HGUT-02363	dcyD,cysM,malY,iscS,aspC,mccB,cysK,tnaA,metC,sseA
MGYG-HGUT-02364	malY,cysK
MGYG-HGUT-02365	malY,mccB
MGYG-HGUT-02366	dcyD,cysM,yhaM,malY,iscS,aspC,cysK,yhaO,metC,sseA
MGYG-HGUT-02367	absent
MGYG-HGUT-02368	cysM,iscS,aspC,tnaA,metC
MGYG-HGUT-02369	malY,cysK,yhaM
MGYG-HGUT-02370	malY,cysK,yhaM
MGYG-HGUT-02371	malY,yhaM
MGYG-HGUT-02372	cysK,yhaM,mccA,mccB
MGYG-HGUT-02373	cysK
MGYG-HGUT-02374	cysK
MGYG-HGUT-02375	malY,cysK,mgl,yhaM
MGYG-HGUT-02376	cysK,yhaM
MGYG-HGUT-02377	malY,cysK,mgl,yhaM
MGYG-HGUT-02378	malY,cysK
MGYG-HGUT-02379	cysK
MGYG-HGUT-02380	malY
MGYG-HGUT-02381	cysK,aspC,mccB
MGYG-HGUT-02382	cysK,aspC,mccB
MGYG-HGUT-02383	malY,cysK,mccB
MGYG-HGUT-02384	cysK,mccA,mccB
MGYG-HGUT-02385	cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC
MGYG-HGUT-02386	malY,mccA,mccB
MGYG-HGUT-02387	absent
MGYG-HGUT-02388	malY,cysK,mccB
MGYG-HGUT-02389	yhaO,yhaM
MGYG-HGUT-02390	malY,cysK
MGYG-HGUT-02391	mgl,malY,mccB,cysK,mccA
MGYG-HGUT-02392	malY,cysK,mccB
MGYG-HGUT-02393	malY,cysK,yhaM
MGYG-HGUT-02394	malY,yhaM
MGYG-HGUT-02395	malY,mccB
MGYG-HGUT-02396	malY,mccB
MGYG-HGUT-02397	malY,mccB
MGYG-HGUT-02398	cysM,cysK,iscS,mccB
MGYG-HGUT-02399	cysK,mccA,mccB
MGYG-HGUT-02400	cysK,mccA,mccB
MGYG-HGUT-02401	malY,cysK,aspC
MGYG-HGUT-02402	cysK
MGYG-HGUT-02403	malY,cysK,yhaM
MGYG-HGUT-02404	mgl,malY,mccB,cysK,mccA
MGYG-HGUT-02405	cysK,yhaM
MGYG-HGUT-02406	cysK,mccB
MGYG-HGUT-02407	malY,cysK,mccB
MGYG-HGUT-02408	malY,cysK,mgl,mccB
MGYG-HGUT-02409	cysK,yhaM
MGYG-HGUT-02410	malY,cysK,yhaM
MGYG-HGUT-02411	malY,cysK
MGYG-HGUT-02412	cysK,yhaM
MGYG-HGUT-02413	cysK,yhaM
MGYG-HGUT-02414	malY,cysK,yhaM,mccB
MGYG-HGUT-02415	cysM,mgl,yhaM,malY,iscS,aspC,cysK,yhaO,metC
MGYG-HGUT-02416	malY,cysK
MGYG-HGUT-02417	malY,cysK,yhaM
MGYG-HGUT-02418	malY,cysK,yhaM
MGYG-HGUT-02419	cysK
MGYG-HGUT-02420	malY,cysK,mccB
MGYG-HGUT-02421	malY,mgl,yhaM
MGYG-HGUT-02422	cysK
MGYG-HGUT-02423	dcyD,cysM,malY,iscS,aspC,cysK,metC,sseA
MGYG-HGUT-02424	cysK
MGYG-HGUT-02425	malY,cysK,mccB
MGYG-HGUT-02426	malY,cysK,mccB
MGYG-HGUT-02427	malY,cysK,mccB
MGYG-HGUT-02428	malY,cysK,mccB
MGYG-HGUT-02429	malY,cysK,mccB
MGYG-HGUT-02430	malY,cysK,mccB
MGYG-HGUT-02431	malY,cysK,mccB
MGYG-HGUT-02432	malY,cysK,mccB
MGYG-HGUT-02433	malY,cysK,mccB
MGYG-HGUT-02434	malY,cysK,mccB
MGYG-HGUT-02435	malY,cysK,mccB
MGYG-HGUT-02436	cysM,metC,aspC,iscS
MGYG-HGUT-02437	malY,cysK,yhaM
MGYG-HGUT-02438	malY,cysK,yhaM
MGYG-HGUT-02439	malY,cysK,yhaM
MGYG-HGUT-02440	cysK
MGYG-HGUT-02441	cysK,yhaM
MGYG-HGUT-02442	cysK,yhaM
MGYG-HGUT-02443	cysK,mccB
MGYG-HGUT-02444	malY,yhaM
MGYG-HGUT-02445	malY,cysK,mccB
MGYG-HGUT-02446	malY,cysK
MGYG-HGUT-02447	malY,cysK,aspC,iscS
MGYG-HGUT-02448	malY,cysK
MGYG-HGUT-02449	malY,cysK,yhaM
MGYG-HGUT-02450	cysK,yhaM
MGYG-HGUT-02451	malY,cysK
MGYG-HGUT-02452	malY,cysK
MGYG-HGUT-02453	malY,cysK
MGYG-HGUT-02454	malY,cysK
MGYG-HGUT-02455	malY,cysK,yhaM
MGYG-HGUT-02456	cysK,mccB
MGYG-HGUT-02457	malY,cysK,mccB
MGYG-HGUT-02458	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-02459	malY,mccB
MGYG-HGUT-02460	dcyD,cysM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02461	dcyD,cysM,mgl,malY,iscS,aspC,mccB,cysK,tnaA,metC,sseA
MGYG-HGUT-02462	dcyD,cysM,malY,iscS,aspC,mccB,cysK,tnaA,metC,sseA
MGYG-HGUT-02463	cysM,aspC,iscS,mccB,cysK
MGYG-HGUT-02464	malY,cysK,yhaM
MGYG-HGUT-02465	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02466	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,tnaA,metC,sseA
MGYG-HGUT-02467	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,tnaA,metC,sseA
MGYG-HGUT-02468	malY,cysK,mccB
MGYG-HGUT-02469	malY,mccB
MGYG-HGUT-02470	malY,cysK,yhaM
MGYG-HGUT-02471	dcyD,cysM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02472	malY,mccB
MGYG-HGUT-02473	cysK
MGYG-HGUT-02474	cysM,malY,iscS,aspC,mccB,cysK,metC
MGYG-HGUT-02475	malY,cysK,yhaM
MGYG-HGUT-02476	dcyD,cysM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-02477	dcyD,cysM,yhaM,malY,iscS,aspC,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02478	malY,cysK,yhaM
MGYG-HGUT-02479	cysK
MGYG-HGUT-02480	cysK
MGYG-HGUT-02481	cysK,aspC,mccB
MGYG-HGUT-02482	cysK
MGYG-HGUT-02483	malY,cysK,yhaM
MGYG-HGUT-02484	dcyD,cysM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02485	malY,mgl,yhaM
MGYG-HGUT-02486	malY,mgl
MGYG-HGUT-02487	cysK
MGYG-HGUT-02488	cysM,yhaM,iscS,mccB,cysK,yhaO
MGYG-HGUT-02489	cysK,aspC,iscS
MGYG-HGUT-02490	malY,cysK,mccB
MGYG-HGUT-02491	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,tnaA,metC,sseA
MGYG-HGUT-02492	malY,cysK
MGYG-HGUT-02493	malY,cysK,mccA,mccB
MGYG-HGUT-02494	dcyD,cysM,mgl,yhaM,malY,iscS,aspC,mccB,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02495	dcyD,cysM,mgl,yhaM,malY,iscS,aspC,cysK,yhaO,metC,sseA
MGYG-HGUT-02496	dcyD,cysM,yhaM,malY,iscS,aspC,cysK,yhaO,metC,sseA
MGYG-HGUT-02497	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02498	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-02499	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-02500	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-02501	dcyD,cysM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02502	dcyD,cysM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02503	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-02504	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-02505	cysK,metC,aspC,iscS
MGYG-HGUT-02506	dcyD,cysM,yhaM,malY,iscS,aspC,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02507	dcyD,cysM,yhaM,malY,iscS,aspC,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02508	cysM,mgl,yhaM,malY,iscS,aspC,cysK,yhaO,sseA
MGYG-HGUT-02509	cysK
MGYG-HGUT-02510	dcyD,cysM,yhaM,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02511	dcyD,cysM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02512	dcyD,cysM,mgl,yhaM,malY,iscS,aspC,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02513	dcyD,cysM,mgl,yhaM,malY,aspC,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02514	cysM,mgl,yhaM,iscS,aspC,cysK,yhaO,metC
MGYG-HGUT-02515	dcyD,cysM,mgl,yhaM,malY,iscS,aspC,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02516	cysM,mgl,yhaM,iscS,aspC,mccB,cysK,yhaO,metC
MGYG-HGUT-02517	malY,cysK,mccB
MGYG-HGUT-02518	dcyD,cysM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02519	dcyD,cysM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02520	dcyD,cysM,yhaM,malY,iscS,aspC,cysK,yhaO,metC,sseA
MGYG-HGUT-02521	dcyD,cysM,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02522	malY,cysK,yhaM,mccB
MGYG-HGUT-02523	malY,cysK
MGYG-HGUT-02524	dcyD,cysM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02525	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,tnaA,metC,sseA
MGYG-HGUT-02526	cysM,yhaM,malY,iscS,aspC,cysK,yhaO
MGYG-HGUT-02527	cysM,yhaM,malY,iscS,aspC,cysK,tnaA
MGYG-HGUT-02528	malY,cysK,mccB
MGYG-HGUT-02529	yhaM,malY,iscS,aspC,cysK,yhaO
MGYG-HGUT-02530	cysK
MGYG-HGUT-02531	malY,cysK
MGYG-HGUT-02532	malY,iscS,aspC,cysK,tnaA,metC
MGYG-HGUT-02533	yhaM,malY,iscS,aspC,cysK,tnaA,yhaO,metC
MGYG-HGUT-02534	dcyD,cysM,yhaM,malY,iscS,aspC,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02535	dcyD,cysM,mgl,yhaM,malY,iscS,aspC,cysK,yhaO,metC,sseA
MGYG-HGUT-02536	malY,iscS,aspC,cysK,tnaA
MGYG-HGUT-02537	cysK
MGYG-HGUT-02538	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-02539	cysK,yhaM
MGYG-HGUT-02540	malY,cysK,yhaM
MGYG-HGUT-02541	cysK,tnaA,aspC
